sentence,label_name,label_ID,language,source,annotator
"भारत में उच्च जाति और धर्म के लोगों द्वारा समलैंगिक विवाह पर बहस है, जो सामाजिक और सांस्कृतिक विभेदों को दर्शाता है।",Cultural Identity,11.0,Hindi,chatGpt,G01374665
"Türkiye'de eşcinsel evliliklerin yasal olmaması, anayasa ve hukukun üstünlüğü ilkeleriyle de çelişmektedir.","Legality, Constitutionality, Jurisdiction",5.0,Turkish,chatGpt,G01374665
"In Italia, la questione del matrimonio tra persone dello stesso sesso riguarda anche la politica, in quanto è necessario stabilire una posizione chiara e coerente sulla questione.",Political,13.0,Italian,chatGpt,G01374665
"बहुत सारे देशों में, समलैंगिक विवाह की नीति और उसकी ताकत का मूल्यांकन किया जा रहा है, जिसमें स्वास्थ्य और सुरक्षा जैसे मुद्दे भी शामिल हैं।",Policy Prescription and Evaluation,6.0,Hindi,chatGpt,G01374665
"Türkiye'de eşcinsel evliliklerin yasaklanması, LGBT topluluğuna yönelik ayrımcılığı ve nefret suçlarını artırabilir.",Crime and Punishment,7.0,Turkish,chatGpt,G01374665
"Il matrimonio tra persone dello stesso sesso può migliorare la qualità della vita delle persone che lo desiderano, poiché consente loro di accedere a determinati diritti e benefici.",Quality of Life,10.0,Italian,chatGpt,G01374665
"समलैंगिक विवाह के मसलों पर जनता की राय विभिन्न होती है, जिससे संवैधानिक, नैतिक और राजनीतिक मामलों में निर्णय लेना मुश्किल होता है।",Public Opinion,12.0,Hindi,chatGpt,G01374665
"ప్రపంచంలో వెలుగులు పెట్టుకునే అధికార వల్ల వచ్చిన వ్యాపార ప్రతిష్ఠలు ఆపాలి",Economic,1.0,Telegu,chatGpt,G01374665
"అమెరికాలో రాజకీయ స్థితి ప్రభావితంగా తీసుకున్న ప్రవాసి దేశాల్లో అనేక సమస్యలు ఉంటాయి",Political,13.0,Telegu,chatGpt,G01374665
"అమెరికాలో కరోనా వైరస్ ప్రకరణం ప్రమాదకరంగా ఉంటుంది, అలాగే ప్రవాసికులు తమ ఆరోగ్యానికి కారణంగా జన్మాలు మరణాలు జరిగే సమస్యలు ఉన్నాయి",Health and Safety,9.0,Telegu,chatGpt,G01374665
"ప్రవాసులు తమ సాంప్రదాయాలు మరియు సంస్కృతిక గురించి చర్చించాలి మరియు దానిని పరిగణించాలి",Cultural Identity,11.0,Telegu,chatGpt,G01374665
"ప్రవాసులు దేశాన్ని అనుకూలంగా చేస్తున్న పక్షం చేతిని గమనించాలి",Security and Defense,8.0,Telegu,chatGpt,G01374665
"ప్రవాసుల పరిస్థితి గురించి ప్రజా అభిప్రాయం అందరికి తెలిసినది అవసరం",Public Opinion,12.0,Telegu,chatGpt,G01374665
"ప్రవాసులు తమ విధి కానుగొనుటకు తక్కువ వాటిని చేయవలసినది","Legality, Constitutionality, Jurisdiction",5.0,Telegu,chatGpt,G01374665
"ప్రవాసులు నేర్పించే పనులు న్యాయంగా ఉండాలి మరియు సమానతలు కలిగి ఉండాలి",Fairness and Equality,4.0,Telegu,chatGpt,G01374665
